# Description: This file contains daily global mean near-surface (2m) air temperature
#  data from ERA5 from 1940 to 2026 as well as daily temperature anomalies relative to
#  the 1991-2020 reference period.
# Data source: The original ERA5 gridded hourly data used to generate the time series can be
#  downloaded from the C3S Climate Data Store (CDS) at the following link:
#  https://cds.climate.copernicus.eu/datasets/reanalysis-era5-single-levels
# Data availability: The ERA5 data available in the CDS are updated with a 5-day delay (120 hours)
#  behind real-time. Note that the time series below includes values based on ERA5 data not yet
#  available in the CDS (for days 2 to 5 behind real-time).
# Status: Can be preliminary or final. If preliminary, the values will likely change (slightly)
#  once the final ERA5 data for the day are available (typically 3 days behind real-time).
# Columns:
#  2t: Daily mean absolute temperature based on hourly values from 00 to 23 UTC
#  clim_91-20: Daily climatology for 1991-2020
#  ano_91-20: Daily anomaly relative to the 1991-2020 daily climatology
#  status: Preliminary or final
# Units: deg. C
# Last updated: 27 Jul 2026
date,2t,clim_91-20,ano_91-20,status
2020-12-02,13.318,12.894,0.424,FINAL
2020-12-03,13.347,12.872,0.476,FINAL
2020-12-04,13.347,12.850,0.496,FINAL
2020-12-05,13.306,12.830,0.477,FINAL
2020-12-06,13.287,12.810,0.477,FINAL
2020-12-07,13.247,12.791,0.457,FINAL
2020-12-08,13.227,12.772,0.454,FINAL
2020-12-09,13.210,12.754,0.456,FINAL
2020-12-10,13.134,12.737,0.396,FINAL
2020-12-11,13.024,12.721,0.303,FINAL
2020-12-12,12.956,12.705,0.251,FINAL
2020-12-13,12.839,12.690,0.150,FINAL
2020-12-14,12.762,12.675,0.087,FINAL
2020-12-15,12.747,12.661,0.086,FINAL
2020-12-16,12.781,12.647,0.134,FINAL
2020-12-17,12.811,12.634,0.177,FINAL
2020-12-18,12.774,12.621,0.153,FINAL
2020-12-19,12.708,12.609,0.099,FINAL
2020-12-20,12.680,12.597,0.083,FINAL
2020-12-21,12.680,12.585,0.094,FINAL
2020-12-22,12.679,12.574,0.105,FINAL
2020-12-23,12.665,12.563,0.102,FINAL
2020-12-24,12.667,12.553,0.114,FINAL
2020-12-25,12.609,12.543,0.066,FINAL
2020-12-26,12.584,12.533,0.051,FINAL
2020-12-27,12.619,12.523,0.096,FINAL
2020-12-28,12.655,12.514,0.141,FINAL
2020-12-29,12.672,12.505,0.166,FINAL
2020-12-30,12.658,12.496,0.161,FINAL
2020-12-31,12.627,12.488,0.139,FINAL
2021-01-01,12.604,12.480,0.123,FINAL
2021-01-02,12.620,12.472,0.148,FINAL
2021-01-03,12.672,12.465,0.207,FINAL
2021-01-04,12.691,12.458,0.233,FINAL
2021-01-05,12.696,12.452,0.244,FINAL
2021-01-06,12.724,12.446,0.278,FINAL
2021-01-07,12.759,12.440,0.319,FINAL
2021-01-08,12.751,12.435,0.316,FINAL
2021-01-09,12.761,12.431,0.330,FINAL
2021-01-10,12.766,12.427,0.339,FINAL
2021-01-11,12.714,12.423,0.290,FINAL
2021-01-12,12.716,12.421,0.295,FINAL
2021-01-13,12.752,12.418,0.334,FINAL
2021-01-14,12.753,12.417,0.336,FINAL
2021-01-15,12.710,12.416,0.294,FINAL
2021-01-16,12.665,12.416,0.249,FINAL
2021-01-17,12.612,12.417,0.195,FINAL
2021-01-18,12.575,12.418,0.158,FINAL
2021-01-19,12.615,12.420,0.195,FINAL
2021-01-20,12.712,12.423,0.289,FINAL
2021-01-21,12.739,12.426,0.313,FINAL
2021-01-22,12.712,12.431,0.282,FINAL
2021-01-23,12.720,12.436,0.284,FINAL
2021-01-24,12.704,12.442,0.263,FINAL
2021-01-25,12.693,12.448,0.244,FINAL
2021-01-26,12.667,12.455,0.211,FINAL
2021-01-27,12.685,12.463,0.221,FINAL
2021-01-28,12.616,12.472,0.144,FINAL
2021-01-29,12.604,12.482,0.123,FINAL
2021-01-30,12.612,12.492,0.121,FINAL
2021-01-31,12.623,12.502,0.120,FINAL
2021-02-01,12.658,12.513,0.145,FINAL
2021-02-02,12.747,12.525,0.221,FINAL
2021-02-03,12.878,12.538,0.341,FINAL
2021-02-04,12.919,12.551,0.369,FINAL
2021-02-05,12.935,12.564,0.371,FINAL
2021-02-06,12.869,12.578,0.291,FINAL
2021-02-07,12.751,12.592,0.158,FINAL
2021-02-08,12.675,12.607,0.067,FINAL
2021-02-09,12.692,12.622,0.070,FINAL
2021-02-10,12.736,12.638,0.098,FINAL
2021-02-11,12.725,12.654,0.071,FINAL
2021-02-12,12.711,12.671,0.040,FINAL
2021-02-13,12.690,12.687,0.003,FINAL
2021-02-14,12.692,12.705,-0.013,FINAL
2021-02-15,12.671,12.722,-0.051,FINAL
2021-02-16,12.617,12.740,-0.123,FINAL
2021-02-17,12.565,12.758,-0.193,FINAL
2021-02-18,12.579,12.776,-0.197,FINAL
2021-02-19,12.604,12.795,-0.191,FINAL
2021-02-20,12.737,12.814,-0.077,FINAL
2021-02-21,12.862,12.834,0.028,FINAL
2021-02-22,12.970,12.854,0.116,FINAL
2021-02-23,12.995,12.874,0.121,FINAL
2021-02-24,12.984,12.895,0.089,FINAL
2021-02-25,12.980,12.916,0.064,FINAL
2021-02-26,12.943,12.937,0.006,FINAL
2021-02-27,12.940,12.959,-0.019,FINAL
2021-02-28,12.985,12.981,0.004,FINAL
2021-03-01,13.013,13.003,0.009,FINAL
2021-03-02,13.067,13.026,0.040,FINAL
2021-03-03,13.189,13.050,0.139,FINAL
2021-03-04,13.322,13.074,0.248,FINAL
2021-03-05,13.367,13.098,0.269,FINAL
2021-03-06,13.406,13.122,0.283,FINAL
2021-03-07,13.477,13.148,0.330,FINAL
2021-03-08,13.520,13.173,0.347,FINAL
2021-03-09,13.525,13.199,0.326,FINAL
2021-03-10,13.528,13.225,0.303,FINAL
2021-03-11,13.528,13.252,0.276,FINAL
2021-03-12,13.568,13.279,0.289,FINAL
2021-03-13,13.530,13.307,0.223,FINAL
2021-03-14,13.469,13.335,0.134,FINAL
2021-03-15,13.470,13.363,0.107,FINAL
2021-03-16,13.482,13.392,0.090,FINAL
2021-03-17,13.476,13.421,0.055,FINAL
2021-03-18,13.545,13.451,0.095,FINAL
2021-03-19,13.617,13.481,0.137,FINAL
2021-03-20,13.635,13.511,0.125,FINAL
2021-03-21,13.675,13.541,0.133,FINAL
2021-03-22,13.717,13.572,0.145,FINAL
2021-03-23,13.734,13.603,0.131,FINAL
2021-03-24,13.805,13.634,0.171,FINAL
2021-03-25,13.875,13.666,0.210,FINAL
2021-03-26,13.951,13.697,0.254,FINAL
2021-03-27,13.996,13.729,0.267,FINAL
2021-03-28,14.035,13.761,0.274,FINAL
2021-03-29,14.052,13.793,0.259,FINAL
2021-03-30,14.004,13.826,0.178,FINAL
2021-03-31,13.976,13.858,0.118,FINAL
2021-04-01,14.025,13.891,0.134,FINAL
2021-04-02,14.071,13.923,0.148,FINAL
2021-04-03,14.113,13.956,0.157,FINAL
2021-04-04,14.209,13.989,0.220,FINAL
2021-04-05,14.294,14.022,0.272,FINAL
2021-04-06,14.324,14.055,0.270,FINAL
2021-04-07,14.374,14.087,0.286,FINAL
2021-04-08,14.432,14.120,0.311,FINAL
2021-04-09,14.416,14.153,0.263,FINAL
2021-04-10,14.416,14.186,0.230,FINAL
2021-04-11,14.380,14.219,0.161,FINAL
2021-04-12,14.409,14.252,0.157,FINAL
2021-04-13,14.465,14.285,0.180,FINAL
2021-04-14,14.478,14.317,0.160,FINAL
2021-04-15,14.522,14.350,0.172,FINAL
2021-04-16,14.576,14.382,0.193,FINAL
2021-04-17,14.590,14.415,0.175,FINAL
2021-04-18,14.625,14.447,0.178,FINAL
2021-04-19,14.647,14.479,0.168,FINAL
2021-04-20,14.640,14.511,0.129,FINAL
2021-04-21,14.671,14.543,0.128,FINAL
2021-04-22,14.674,14.574,0.100,FINAL
2021-04-23,14.704,14.606,0.098,FINAL
2021-04-24,14.823,14.637,0.186,FINAL
2021-04-25,14.852,14.668,0.184,FINAL
2021-04-26,14.856,14.698,0.158,FINAL
2021-04-27,14.858,14.729,0.130,FINAL
2021-04-28,14.958,14.759,0.199,FINAL
2021-04-29,15.052,14.789,0.263,FINAL
2021-04-30,15.113,14.819,0.294,FINAL
2021-05-01,15.142,14.849,0.294,FINAL
2021-05-02,15.213,14.878,0.335,FINAL
2021-05-03,15.190,14.907,0.283,FINAL
2021-05-04,15.168,14.936,0.232,FINAL
2021-05-05,15.113,14.965,0.148,FINAL
2021-05-06,15.110,14.993,0.117,FINAL
2021-05-07,15.112,15.021,0.090,FINAL
2021-05-08,15.122,15.050,0.072,FINAL
2021-05-09,15.173,15.078,0.096,FINAL
2021-05-10,15.247,15.105,0.142,FINAL
2021-05-11,15.257,15.133,0.125,FINAL
2021-05-12,15.306,15.161,0.146,FINAL
2021-05-13,15.349,15.188,0.161,FINAL
2021-05-14,15.406,15.215,0.190,FINAL
2021-05-15,15.435,15.243,0.193,FINAL
2021-05-16,15.502,15.270,0.233,FINAL
2021-05-17,15.622,15.297,0.325,FINAL
2021-05-18,15.655,15.324,0.331,FINAL
2021-05-19,15.675,15.351,0.324,FINAL
2021-05-20,15.725,15.378,0.346,FINAL
2021-05-21,15.700,15.405,0.295,FINAL
2021-05-22,15.693,15.432,0.261,FINAL
2021-05-23,15.692,15.459,0.234,FINAL
2021-05-24,15.763,15.486,0.278,FINAL
2021-05-25,15.824,15.512,0.312,FINAL
2021-05-26,15.858,15.539,0.319,FINAL
2021-05-27,15.925,15.566,0.359,FINAL
2021-05-28,16.015,15.592,0.422,FINAL
2021-05-29,16.025,15.618,0.406,FINAL
2021-05-30,16.006,15.644,0.361,FINAL
2021-05-31,16.066,15.670,0.395,FINAL
2021-06-01,16.114,15.696,0.418,FINAL
2021-06-02,16.170,15.721,0.449,FINAL
2021-06-03,16.206,15.746,0.460,FINAL
2021-06-04,16.182,15.771,0.411,FINAL
2021-06-05,16.102,15.795,0.308,FINAL
2021-06-06,15.996,15.819,0.177,FINAL
2021-06-07,16.030,15.842,0.188,FINAL
2021-06-08,16.050,15.864,0.186,FINAL
2021-06-09,15.989,15.886,0.103,FINAL
2021-06-10,15.947,15.907,0.039,FINAL
2021-06-11,15.936,15.928,0.008,FINAL
2021-06-12,15.996,15.948,0.048,FINAL
2021-06-13,16.073,15.967,0.106,FINAL
2021-06-14,16.185,15.985,0.200,FINAL
2021-06-15,16.236,16.003,0.233,FINAL
2021-06-16,16.217,16.020,0.197,FINAL
2021-06-17,16.208,16.035,0.173,FINAL
2021-06-18,16.246,16.050,0.195,FINAL
2021-06-19,16.212,16.064,0.147,FINAL
2021-06-20,16.207,16.078,0.129,FINAL
2021-06-21,16.239,16.090,0.149,FINAL
2021-06-22,16.226,16.102,0.125,FINAL
2021-06-23,16.269,16.112,0.157,FINAL
2021-06-24,16.331,16.122,0.208,FINAL
2021-06-25,16.382,16.131,0.250,FINAL
2021-06-26,16.406,16.140,0.266,FINAL
2021-06-27,16.392,16.148,0.244,FINAL
2021-06-28,16.419,16.155,0.264,FINAL
2021-06-29,16.466,16.161,0.305,FINAL
2021-06-30,16.431,16.167,0.264,FINAL
2021-07-01,16.430,16.173,0.257,FINAL
2021-07-02,16.502,16.178,0.324,FINAL
2021-07-03,16.593,16.183,0.411,FINAL
2021-07-04,16.622,16.187,0.435,FINAL
2021-07-05,16.596,16.191,0.405,FINAL
2021-07-06,16.597,16.195,0.402,FINAL
2021-07-07,16.605,16.199,0.407,FINAL
2021-07-08,16.607,16.202,0.405,FINAL
2021-07-09,16.590,16.206,0.384,FINAL
2021-07-10,16.547,16.209,0.337,FINAL
2021-07-11,16.537,16.213,0.324,FINAL
2021-07-12,16.581,16.216,0.365,FINAL
2021-07-13,16.589,16.220,0.370,FINAL
2021-07-14,16.557,16.223,0.334,FINAL
2021-07-15,16.573,16.227,0.346,FINAL
2021-07-16,16.569,16.230,0.339,FINAL
2021-07-17,16.578,16.234,0.344,FINAL
2021-07-18,16.520,16.237,0.283,FINAL
2021-07-19,16.521,16.241,0.281,FINAL
2021-07-20,16.577,16.244,0.333,FINAL
2021-07-21,16.586,16.248,0.339,FINAL
2021-07-22,16.577,16.251,0.326,FINAL
2021-07-23,16.610,16.254,0.356,FINAL
2021-07-24,16.598,16.257,0.341,FINAL
2021-07-25,16.571,16.260,0.311,FINAL
2021-07-26,16.565,16.262,0.303,FINAL
2021-07-27,16.534,16.264,0.270,FINAL
2021-07-28,16.470,16.265,0.204,FINAL
2021-07-29,16.468,16.266,0.201,FINAL
2021-07-30,16.518,16.267,0.251,FINAL
2021-07-31,16.565,16.266,0.298,FINAL
2021-08-01,16.612,16.265,0.346,FINAL
2021-08-02,16.659,16.264,0.396,FINAL
2021-08-03,16.607,16.261,0.345,FINAL
2021-08-04,16.586,16.258,0.328,FINAL
2021-08-05,16.577,16.254,0.323,FINAL
2021-08-06,16.532,16.249,0.284,FINAL
2021-08-07,16.511,16.243,0.268,FINAL
2021-08-08,16.470,16.235,0.235,FINAL
2021-08-09,16.458,16.227,0.231,FINAL
2021-08-10,16.475,16.218,0.256,FINAL
2021-08-11,16.482,16.208,0.273,FINAL
2021-08-12,16.490,16.197,0.292,FINAL
2021-08-13,16.498,16.185,0.312,FINAL
2021-08-14,16.502,16.172,0.330,FINAL
2021-08-15,16.492,16.158,0.334,FINAL
2021-08-16,16.519,16.144,0.376,FINAL
2021-08-17,16.484,16.128,0.357,FINAL
2021-08-18,16.431,16.111,0.319,FINAL
2021-08-19,16.432,16.094,0.338,FINAL
2021-08-20,16.432,16.076,0.356,FINAL
2021-08-21,16.399,16.057,0.342,FINAL
2021-08-22,16.357,16.037,0.320,FINAL
2021-08-23,16.257,16.017,0.239,FINAL
2021-08-24,16.219,15.997,0.222,FINAL
2021-08-25,16.199,15.976,0.223,FINAL
2021-08-26,16.197,15.954,0.243,FINAL
2021-08-27,16.200,15.932,0.268,FINAL
2021-08-28,16.185,15.910,0.275,FINAL
2021-08-29,16.210,15.887,0.323,FINAL
2021-08-30,16.271,15.865,0.407,FINAL
2021-08-31,16.354,15.842,0.512,FINAL
2021-09-01,16.373,15.818,0.555,FINAL
2021-09-02,16.277,15.795,0.482,FINAL
2021-09-03,16.163,15.771,0.392,FINAL
2021-09-04,16.111,15.748,0.363,FINAL
2021-09-05,16.104,15.724,0.380,FINAL
2021-09-06,16.098,15.700,0.398,FINAL
2021-09-07,16.095,15.676,0.419,FINAL
2021-09-08,16.053,15.652,0.402,FINAL
2021-09-09,16.047,15.627,0.419,FINAL
2021-09-10,16.026,15.603,0.423,FINAL
2021-09-11,16.001,15.578,0.423,FINAL
2021-09-12,15.985,15.553,0.432,FINAL
2021-09-13,15.962,15.528,0.434,FINAL
2021-09-14,15.985,15.502,0.483,FINAL
2021-09-15,16.031,15.477,0.554,FINAL
2021-09-16,15.977,15.450,0.527,FINAL
2021-09-17,15.862,15.424,0.438,FINAL
2021-09-18,15.819,15.397,0.421,FINAL
2021-09-19,15.802,15.370,0.432,FINAL
2021-09-20,15.748,15.342,0.406,FINAL
2021-09-21,15.630,15.314,0.317,FINAL
2021-09-22,15.569,15.285,0.284,FINAL
2021-09-23,15.539,15.256,0.283,FINAL
2021-09-24,15.473,15.226,0.247,FINAL
2021-09-25,15.459,15.196,0.263,FINAL
2021-09-26,15.493,15.165,0.328,FINAL
2021-09-27,15.497,15.133,0.364,FINAL
2021-09-28,15.480,15.101,0.379,FINAL
2021-09-29,15.410,15.068,0.342,FINAL
2021-09-30,15.366,15.035,0.331,FINAL
2021-10-01,15.346,15.001,0.345,FINAL
2021-10-02,15.377,14.967,0.410,FINAL
2021-10-03,15.351,14.932,0.419,FINAL
2021-10-04,15.260,14.896,0.364,FINAL
2021-10-05,15.219,14.861,0.359,FINAL
2021-10-06,15.242,14.824,0.418,FINAL
2021-10-07,15.241,14.788,0.453,FINAL
2021-10-08,15.264,14.751,0.513,FINAL
2021-10-09,15.242,14.714,0.528,FINAL
2021-10-10,15.128,14.676,0.452,FINAL
2021-10-11,15.020,14.638,0.382,FINAL
2021-10-12,15.029,14.600,0.429,FINAL
2021-10-13,15.051,14.562,0.489,FINAL
2021-10-14,14.968,14.524,0.444,FINAL
2021-10-15,14.820,14.486,0.334,FINAL
2021-10-16,14.670,14.447,0.222,FINAL
2021-10-17,14.657,14.409,0.248,FINAL
2021-10-18,14.687,14.371,0.316,FINAL
2021-10-19,14.664,14.332,0.331,FINAL
2021-10-20,14.653,14.294,0.359,FINAL
2021-10-21,14.641,14.256,0.385,FINAL
2021-10-22,14.631,14.218,0.413,FINAL
2021-10-23,14.617,14.181,0.436,FINAL
2021-10-24,14.554,14.143,0.411,FINAL
2021-10-25,14.580,14.106,0.475,FINAL
2021-10-26,14.593,14.068,0.525,FINAL
2021-10-27,14.589,14.031,0.557,FINAL
2021-10-28,14.551,13.994,0.556,FINAL
2021-10-29,14.498,13.958,0.540,FINAL
2021-10-30,14.403,13.921,0.481,FINAL
2021-10-31,14.353,13.885,0.468,FINAL
2021-11-01,14.278,13.849,0.429,FINAL
2021-11-02,14.186,13.813,0.373,FINAL
2021-11-03,14.173,13.778,0.395,FINAL
2021-11-04,14.184,13.742,0.442,FINAL
2021-11-05,14.175,13.707,0.468,FINAL
2021-11-06,14.081,13.672,0.408,FINAL
2021-11-07,14.026,13.638,0.389,FINAL
2021-11-08,14.019,13.603,0.416,FINAL
2021-11-09,14.011,13.569,0.442,FINAL
2021-11-10,13.928,13.535,0.393,FINAL
2021-11-11,13.790,13.501,0.288,FINAL
2021-11-12,13.754,13.468,0.286,FINAL
2021-11-13,13.777,13.435,0.342,FINAL
2021-11-14,13.767,13.402,0.365,FINAL
2021-11-15,13.769,13.369,0.400,FINAL
2021-11-16,13.696,13.337,0.359,FINAL
2021-11-17,13.579,13.305,0.274,FINAL
2021-11-18,13.540,13.274,0.266,FINAL
2021-11-19,13.492,13.243,0.249,FINAL
2021-11-20,13.454,13.213,0.241,FINAL
2021-11-21,13.417,13.183,0.235,FINAL
2021-11-22,13.411,13.153,0.258,FINAL
2021-11-23,13.441,13.124,0.316,FINAL
2021-11-24,13.437,13.096,0.341,FINAL
2021-11-25,13.378,13.069,0.309,FINAL
2021-11-26,13.388,13.042,0.347,FINAL
2021-11-27,13.404,13.015,0.389,FINAL
2021-11-28,13.342,12.989,0.353,FINAL
2021-11-29,13.316,12.964,0.351,FINAL
2021-11-30,13.282,12.940,0.341,FINAL
2021-12-01,13.322,12.917,0.405,FINAL
2021-12-02,13.382,12.894,0.488,FINAL
2021-12-03,13.353,12.872,0.481,FINAL
2021-12-04,13.202,12.850,0.352,FINAL
2021-12-05,13.173,12.830,0.343,FINAL
2021-12-06,13.181,12.810,0.371,FINAL
2021-12-07,13.141,12.791,0.350,FINAL
2021-12-08,13.136,12.772,0.364,FINAL
2021-12-09,13.206,12.754,0.452,FINAL
2021-12-10,13.243,12.737,0.506,FINAL
2021-12-11,13.169,12.721,0.449,FINAL
2021-12-12,13.055,12.705,0.350,FINAL
2021-12-13,12.996,12.690,0.306,FINAL
2021-12-14,13.047,12.675,0.372,FINAL
2021-12-15,13.065,12.661,0.404,FINAL
2021-12-16,13.028,12.647,0.381,FINAL
2021-12-17,12.969,12.634,0.336,FINAL
2021-12-18,12.899,12.621,0.278,FINAL
2021-12-19,12.869,12.609,0.260,FINAL
2021-12-20,12.860,12.597,0.263,FINAL
2021-12-21,12.858,12.585,0.273,FINAL
2021-12-22,12.845,12.574,0.270,FINAL
2021-12-23,12.840,12.563,0.277,FINAL
2021-12-24,12.846,12.553,0.294,FINAL
2021-12-25,12.807,12.543,0.264,FINAL
2021-12-26,12.710,12.533,0.177,FINAL
2021-12-27,12.679,12.523,0.156,FINAL
2021-12-28,12.678,12.514,0.164,FINAL
2021-12-29,12.688,12.505,0.183,FINAL
2021-12-30,12.694,12.496,0.197,FINAL
2021-12-31,12.671,12.488,0.183,FINAL
2022-01-01,12.664,12.480,0.183,FINAL
2022-01-02,12.650,12.472,0.177,FINAL
2022-01-03,12.600,12.465,0.135,FINAL
2022-01-04,12.590,12.458,0.132,FINAL
2022-01-05,12.635,12.452,0.183,FINAL
2022-01-06,12.701,12.446,0.255,FINAL
2022-01-07,12.757,12.440,0.317,FINAL
2022-01-08,12.763,12.435,0.328,FINAL
2022-01-09,12.737,12.431,0.307,FINAL
2022-01-10,12.722,12.427,0.295,FINAL
2022-01-11,12.738,12.423,0.314,FINAL
2022-01-12,12.802,12.421,0.381,FINAL
2022-01-13,12.838,12.418,0.419,FINAL
2022-01-14,12.889,12.417,0.472,FINAL
2022-01-15,12.821,12.416,0.405,FINAL
2022-01-16,12.758,12.416,0.342,FINAL
2022-01-17,12.729,12.417,0.313,FINAL
2022-01-18,12.678,12.418,0.260,FINAL
2022-01-19,12.653,12.420,0.233,FINAL
2022-01-20,12.707,12.423,0.285,FINAL
2022-01-21,12.726,12.426,0.300,FINAL
2022-01-22,12.761,12.431,0.331,FINAL
2022-01-23,12.810,12.436,0.374,FINAL
2022-01-24,12.834,12.442,0.393,FINAL
2022-01-25,12.808,12.448,0.360,FINAL
2022-01-26,12.735,12.455,0.280,FINAL
2022-01-27,12.672,12.463,0.209,FINAL
2022-01-28,12.620,12.472,0.148,FINAL
2022-01-29,12.603,12.482,0.122,FINAL
2022-01-30,12.627,12.492,0.135,FINAL
2022-01-31,12.668,12.502,0.166,FINAL
2022-02-01,12.701,12.513,0.188,FINAL
2022-02-02,12.694,12.525,0.169,FINAL
2022-02-03,12.644,12.538,0.106,FINAL
2022-02-04,12.621,12.551,0.070,FINAL
2022-02-05,12.650,12.564,0.086,FINAL
2022-02-06,12.658,12.578,0.080,FINAL
2022-02-07,12.745,12.592,0.153,FINAL
2022-02-08,12.880,12.607,0.273,FINAL
2022-02-09,13.021,12.622,0.399,FINAL
2022-02-10,13.108,12.638,0.469,FINAL
2022-02-11,13.035,12.654,0.381,FINAL
2022-02-12,12.912,12.671,0.241,FINAL
2022-02-13,12.825,12.687,0.137,FINAL
2022-02-14,12.800,12.705,0.096,FINAL
2022-02-15,12.841,12.722,0.119,FINAL
2022-02-16,12.901,12.740,0.161,FINAL
2022-02-17,12.980,12.758,0.222,FINAL
2022-02-18,12.973,12.776,0.197,FINAL
2022-02-19,12.919,12.795,0.124,FINAL
2022-02-20,12.921,12.814,0.107,FINAL
2022-02-21,12.974,12.834,0.140,FINAL
2022-02-22,13.004,12.854,0.150,FINAL
2022-02-23,13.111,12.874,0.237,FINAL
2022-02-24,13.192,12.895,0.298,FINAL
2022-02-25,13.315,12.916,0.399,FINAL
2022-02-26,13.417,12.937,0.480,FINAL
2022-02-27,13.504,12.959,0.545,FINAL
2022-02-28,13.511,12.981,0.530,FINAL
2022-03-01,13.525,13.003,0.521,FINAL
2022-03-02,13.579,13.026,0.553,FINAL
2022-03-03,13.619,13.050,0.569,FINAL
2022-03-04,13.598,13.074,0.525,FINAL
2022-03-05,13.605,13.098,0.507,FINAL
2022-03-06,13.582,13.122,0.459,FINAL
2022-03-07,13.609,13.148,0.461,FINAL
2022-03-08,13.572,13.173,0.399,FINAL
2022-03-09,13.540,13.199,0.341,FINAL
2022-03-10,13.556,13.225,0.331,FINAL
2022-03-11,13.518,13.252,0.266,FINAL
2022-03-12,13.478,13.279,0.199,FINAL
2022-03-13,13.495,13.307,0.188,FINAL
2022-03-14,13.616,13.335,0.281,FINAL
2022-03-15,13.756,13.363,0.392,FINAL
2022-03-16,13.829,13.392,0.437,FINAL
2022-03-17,13.932,13.421,0.510,FINAL
2022-03-18,14.052,13.451,0.601,FINAL
2022-03-19,14.081,13.481,0.601,FINAL
2022-03-20,14.053,13.511,0.542,FINAL
2022-03-21,14.035,13.541,0.494,FINAL
2022-03-22,14.038,13.572,0.466,FINAL
2022-03-23,14.052,13.603,0.449,FINAL
2022-03-24,14.010,13.634,0.376,FINAL
2022-03-25,13.961,13.666,0.296,FINAL
2022-03-26,13.926,13.697,0.229,FINAL
2022-03-27,13.920,13.729,0.191,FINAL
2022-03-28,14.039,13.761,0.278,FINAL
2022-03-29,14.077,13.793,0.283,FINAL
2022-03-30,14.104,13.826,0.278,FINAL
2022-03-31,14.137,13.858,0.279,FINAL
2022-04-01,14.186,13.891,0.296,FINAL
2022-04-02,14.292,13.923,0.368,FINAL
2022-04-03,14.394,13.956,0.438,FINAL
2022-04-04,14.456,13.989,0.467,FINAL
2022-04-05,14.549,14.022,0.528,FINAL
2022-04-06,14.655,14.055,0.600,FINAL
2022-04-07,14.714,14.087,0.626,FINAL
2022-04-08,14.706,14.120,0.586,FINAL
2022-04-09,14.707,14.153,0.553,FINAL
2022-04-10,14.708,14.186,0.522,FINAL
2022-04-11,14.696,14.219,0.477,FINAL
2022-04-12,14.658,14.252,0.406,FINAL
2022-04-13,14.632,14.285,0.348,FINAL
2022-04-14,14.561,14.317,0.244,FINAL
2022-04-15,14.516,14.350,0.166,FINAL
2022-04-16,14.473,14.382,0.091,FINAL
2022-04-17,14.494,14.415,0.079,FINAL
2022-04-18,14.501,14.447,0.054,FINAL
2022-04-19,14.539,14.479,0.060,FINAL
2022-04-20,14.615,14.511,0.104,FINAL
2022-04-21,14.656,14.543,0.113,FINAL
2022-04-22,14.745,14.574,0.171,FINAL
2022-04-23,14.757,14.606,0.151,FINAL
2022-04-24,14.771,14.637,0.134,FINAL
2022-04-25,14.837,14.668,0.169,FINAL
2022-04-26,14.856,14.698,0.157,FINAL
2022-04-27,14.871,14.729,0.143,FINAL
2022-04-28,14.918,14.759,0.159,FINAL
2022-04-29,14.928,14.789,0.139,FINAL
2022-04-30,14.955,14.819,0.136,FINAL
2022-05-01,15.027,14.849,0.178,FINAL
2022-05-02,15.072,14.878,0.194,FINAL
2022-05-03,15.091,14.907,0.184,FINAL
2022-05-04,15.101,14.936,0.165,FINAL
2022-05-05,15.132,14.965,0.167,FINAL
2022-05-06,15.207,14.993,0.214,FINAL
2022-05-07,15.249,15.021,0.228,FINAL
2022-05-08,15.234,15.050,0.184,FINAL
2022-05-09,15.246,15.078,0.169,FINAL
2022-05-10,15.289,15.105,0.184,FINAL
2022-05-11,15.356,15.133,0.223,FINAL
2022-05-12,15.396,15.161,0.236,FINAL
2022-05-13,15.450,15.188,0.262,FINAL
2022-05-14,15.526,15.215,0.311,FINAL
2022-05-15,15.563,15.243,0.321,FINAL
2022-05-16,15.571,15.270,0.301,FINAL
2022-05-17,15.601,15.297,0.304,FINAL
2022-05-18,15.593,15.324,0.269,FINAL
2022-05-19,15.623,15.351,0.272,FINAL
2022-05-20,15.619,15.378,0.240,FINAL
2022-05-21,15.541,15.405,0.136,FINAL
2022-05-22,15.557,15.432,0.125,FINAL
2022-05-23,15.648,15.459,0.190,FINAL
2022-05-24,15.760,15.486,0.274,FINAL
2022-05-25,15.878,15.512,0.366,FINAL
2022-05-26,15.922,15.539,0.383,FINAL
2022-05-27,15.928,15.566,0.362,FINAL
2022-05-28,15.956,15.592,0.364,FINAL
2022-05-29,15.983,15.618,0.364,FINAL
2022-05-30,15.974,15.644,0.329,FINAL
2022-05-31,15.946,15.670,0.276,FINAL
2022-06-01,15.942,15.696,0.246,FINAL
2022-06-02,15.979,15.721,0.258,FINAL
2022-06-03,15.954,15.746,0.208,FINAL
2022-06-04,15.957,15.771,0.186,FINAL
2022-06-05,16.051,15.795,0.256,FINAL
2022-06-06,16.148,15.819,0.329,FINAL
2022-06-07,16.219,15.842,0.377,FINAL
2022-06-08,16.258,15.864,0.394,FINAL
2022-06-09,16.299,15.886,0.412,FINAL
2022-06-10,16.301,15.907,0.394,FINAL
2022-06-11,16.249,15.928,0.321,FINAL
2022-06-12,16.263,15.948,0.315,FINAL
2022-06-13,16.310,15.967,0.343,FINAL
2022-06-14,16.399,15.985,0.413,FINAL
2022-06-15,16.441,16.003,0.438,FINAL
2022-06-16,16.456,16.020,0.437,FINAL
2022-06-17,16.402,16.035,0.367,FINAL
